coincidence_sum,duration,similarity,stations,time,trace_ids
3.0,3.4000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:44:58.587700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,5.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:45:28.912700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.625,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:46:00.062700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.2249999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:46:13.062700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,5.549999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:48:36.662700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,3.625000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:49:42.312700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.924999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:50:07.762700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.825000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:50:21.662700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.575000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:51:10.562700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,4.974999904632568,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:51:41.112700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.5249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:52:02.037700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.3999998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:52:52.687700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.8000001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:53:02.162700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.9499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:53:13.062700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.549999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:53:48.037700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.875,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:53:55.487700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.125,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:55:05.987700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.624999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:55:45.187700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.0250000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:56:06.437700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,4.775000095367432,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:56:59.812700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.8499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:57:40.337700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.4750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:58:39.412700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.125,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:58:49.112700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,3.1750001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:59:21.012700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.2250001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:59:33.912700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T11:59:53.912700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.8500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:00:11.487700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.1500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:00:52.737700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.2249999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:01:36.487700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.5750000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:01:49.712700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.3499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:01:54.887700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,12.225000143051147,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:02:25.612700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,12.375,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:02:25.612700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.7000000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:02:55.737700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,3.4000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:03:26.937700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:03:43.962700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.0999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:04:15.962700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.249999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:04:41.462700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.1999998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:05:30.537700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,3.200000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:05:39.137700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.2749998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:05:53.437700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.3499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:07:02.887700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.799999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:07:19.112700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.0500001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:08:15.812700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.374999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:08:28.437700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.3500001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:08:31.912700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.4500000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:09:03.112700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,3.250000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:09:30.787700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,5.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:09:39.987700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.5,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:10:17.487700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,3.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:11:53.262700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.8000001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:12:14.087700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,5.8999998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:13:31.762700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,6.724999904632568,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:13:45.387700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.7750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:14:23.762700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:14:52.687700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:16:28.462700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.9499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:17:09.637700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.5500001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:17:30.487700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.075000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:18:16.187700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.5999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:18:44.387700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:19:10.637700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.825000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:19:25.912700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.9499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:20:12.137700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:20:20.512700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.049999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:21:10.862700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.1750001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:21:39.712700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,4.099999904632568,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:22:53.987700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.7250001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:23:04.012700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.5500001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:23:35.087700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.049999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:23:46.537700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:24:21.337700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.0249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:25:33.837700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.375000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:26:18.162700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.700000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:26:40.687700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.325000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:27:36.637700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.6500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:28:19.412700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:28:54.737700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.200000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:29:11.012700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,4.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:29:35.087700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.375,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:30:32.287700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:31:13.587700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,6.625000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:31:18.812700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,3.6000001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:31:50.162700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.3249998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:32:53.837700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:33:00.637700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.575000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:34:42.062700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.0249998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:34:49.387700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.7750000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:35:29.812700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.8499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:36:27.837700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,3.1500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:36:31.212700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:36:52.162700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.575000286102295,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:36:59.812700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.5499999523162842,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:37:58.887700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.3499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:38:11.887700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,2.424999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:38:18.162700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:38:36.687700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.5749998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:38:43.737700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.1000001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:39:02.587700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.424999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:39:19.962700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.7250001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:40:02.412700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,1.9749999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:40:21.112700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.8999998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:40:55.612700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.9749999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:41:26.762700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.700000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:41:48.212700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,3.3999998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:41:48.537700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:41:58.287700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,1.8249998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:42:12.462700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.049999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:42:15.637700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.7249999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:42:20.262700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,3.5500001907348633,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:42:58.312700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.6500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:43:25.487700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.125,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:43:56.862700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.9000000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:44:05.237700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,3.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:44:20.262700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.2249999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:45:10.537700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.6499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:45:44.262700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,2.0999999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:46:01.337700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.375,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:46:10.112700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,1.7249999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:46:42.862700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.6499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:47:02.762700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:47:20.587700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.7249999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:47:37.762700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
3.0,2.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:47:57.012700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.950000286102295,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:51:49.087700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.8499999046325684,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:51:55.162700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,6.224999904632568,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:52:42.687700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.25,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:53:43.487700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.875000238418579,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:53:58.012700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.6500000953674316,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:54:32.887700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,1.5750000476837158,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:54:56.462700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.825000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:55:10.862700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.249999761581421,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:55:57.037700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,2.2749998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:56:29.387700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.049999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:56:54.837700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHN', u'AU.MAW..BHE']"
3.0,5.1499998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:57:31.462700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.700000047683716,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:58:42.437700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,2.299999952316284,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:59:05.562700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.8999998569488525,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:59:10.462700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.674999713897705,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:59:19.137700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHZ', u'AU.MAW..BHN']"
3.0,1.9750001430511475,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:59:23.212700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHE', u'AU.MAW..BHZ']"
3.0,3.0,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T12:59:57.187700Z,"[u'AU.MAW..BHZ', u'AU.MAW..BHE', u'AU.MAW..BHN']"
3.0,2.4499998092651367,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T13:00:56.037700Z,"[u'AU.MAW..BHN', u'AU.MAW..BHZ', u'AU.MAW..BHE']"
3.0,1.875,{},"[u'MAW', u'MAW', u'MAW']",2007-01-06T13:01:05.362700Z,"[u'AU.MAW..BHE', u'AU.MAW..BHN', u'AU.MAW..BHZ']"
