start_time,stop_time,cluster
2007-01-03 08:29:00.362700,2007-01-03 08:29:02.112700,10
2007-01-03 11:04:58.087700,2007-01-03 11:04:59.837700,10
2007-01-03 11:12:16.387700,2007-01-03 11:12:18.462700,10
2007-01-03 13:31:17.112700,2007-01-03 13:31:19.487700,10
2007-01-03 13:35:36.812700,2007-01-03 13:35:39.862700,10
2007-01-03 13:45:31.637700,2007-01-03 13:45:34.962700,10
2007-01-03 13:53:15.387700,2007-01-03 13:53:17.387700,10
2007-01-03 18:05:29.887700,2007-01-03 18:05:31.712700,10
2007-01-03 18:09:05.712700,2007-01-03 18:09:08.687700,10
2007-01-03 19:00:53.012700,2007-01-03 19:00:55.737700,10
2007-01-03 19:47:09.487700,2007-01-03 19:47:12.512700,10
2007-01-03 19:57:43.287700,2007-01-03 19:57:45.887700,10
2007-01-03 20:41:50.412700,2007-01-03 20:41:52.412700,10
2007-01-04 01:29:39.062700,2007-01-04 01:29:41.512700,10
2007-01-04 01:41:36.687700,2007-01-04 01:41:38.537700,10
2007-01-04 03:16:53.937700,2007-01-04 03:16:57.287700,10
2007-01-04 04:37:14.337700,2007-01-04 04:37:16.412700,10
2007-01-04 07:05:52.462700,2007-01-04 07:05:55.012700,10
2007-01-04 07:13:24.562700,2007-01-04 07:13:27.137700,10
2007-01-04 07:24:49.237700,2007-01-04 07:24:51.112700,10
2007-01-04 07:29:52.687700,2007-01-04 07:29:55.262700,10
2007-01-04 07:37:29.262700,2007-01-04 07:37:31.287700,10
2007-01-04 08:11:26.287700,2007-01-04 08:11:27.862700,10
2007-01-04 08:16:06.437700,2007-01-04 08:16:08.012700,10
2007-01-04 08:20:18.612700,2007-01-04 08:20:20.612700,10
2007-01-04 08:28:20.537700,2007-01-04 08:28:22.787700,10
2007-01-04 08:28:41.587700,2007-01-04 08:28:43.837700,10
2007-01-04 08:29:38.037700,2007-01-04 08:29:41.487700,10
2007-01-04 08:54:27.787700,2007-01-04 08:54:31.612700,10
2007-01-04 09:02:44.587700,2007-01-04 09:02:46.337700,10
2007-01-04 09:05:08.962700,2007-01-04 09:05:11.462700,10
2007-01-04 09:06:58.987700,2007-01-04 09:07:01.837700,10
2007-01-04 09:09:34.337700,2007-01-04 09:09:36.212700,10
2007-01-04 09:09:37.162700,2007-01-04 09:09:39.637700,10
2007-01-04 09:15:05.037700,2007-01-04 09:15:07.612700,10
2007-01-04 09:17:16.062700,2007-01-04 09:17:18.362700,10
2007-01-04 09:35:01.862700,2007-01-04 09:35:05.562700,10
2007-01-04 09:37:22.312700,2007-01-04 09:37:24.862700,10
2007-01-04 09:39:13.237700,2007-01-04 09:39:15.362700,10
2007-01-04 09:42:54.237700,2007-01-04 09:42:57.862700,10
2007-01-04 09:53:06.887700,2007-01-04 09:53:11.537700,10
2007-01-04 10:03:48.187700,2007-01-04 10:03:50.262700,10
2007-01-04 10:11:12.737700,2007-01-04 10:11:15.012700,10
2007-01-04 10:12:00.112700,2007-01-04 10:12:02.612700,10
2007-01-04 10:21:14.737700,2007-01-04 10:21:17.612700,10
2007-01-04 10:21:40.312700,2007-01-04 10:21:42.587700,10
2007-01-04 10:31:49.437700,2007-01-04 10:31:51.187700,10
2007-01-04 10:35:16.837700,2007-01-04 10:35:20.637700,10
2007-01-04 10:36:07.762700,2007-01-04 10:36:09.312700,10
2007-01-04 10:36:26.637700,2007-01-04 10:36:28.762700,10
2007-01-04 10:40:55.237700,2007-01-04 10:40:57.687700,10
2007-01-04 10:48:19.387700,2007-01-04 10:48:22.412700,10
2007-01-04 10:48:34.262700,2007-01-04 10:48:36.487700,10
2007-01-04 10:52:32.737700,2007-01-04 10:52:35.537700,10
2007-01-04 10:52:59.212700,2007-01-04 10:53:02.037700,10
2007-01-04 10:58:27.062700,2007-01-04 10:58:30.587700,10
2007-01-04 11:00:43.687700,2007-01-04 11:00:46.187700,10
2007-01-04 11:23:43.812700,2007-01-04 11:23:45.887700,10
2007-01-04 11:37:02.212700,2007-01-04 11:37:04.187700,10
2007-01-04 11:37:23.187700,2007-01-04 11:37:26.062700,10
2007-01-04 11:37:47.187700,2007-01-04 11:37:49.412700,10
2007-01-04 11:48:08.137700,2007-01-04 11:48:11.812700,10
2007-01-04 11:55:20.762700,2007-01-04 11:55:23.312700,10
2007-01-04 12:21:54.537700,2007-01-04 12:21:56.312700,10
2007-01-04 12:29:26.637700,2007-01-04 12:29:29.112700,10
2007-01-04 12:39:35.837700,2007-01-04 12:39:37.812700,10
2007-01-04 12:41:35.437700,2007-01-04 12:41:37.637700,10
2007-01-04 12:44:22.162700,2007-01-04 12:44:24.212700,10
2007-01-04 12:58:41.987700,2007-01-04 12:58:43.687700,10
2007-01-04 12:59:36.562700,2007-01-04 12:59:38.062700,10
2007-01-04 13:02:56.937700,2007-01-04 13:02:59.387700,10
2007-01-04 13:03:45.387700,2007-01-04 13:03:47.287700,10
2007-01-04 13:04:23.687700,2007-01-04 13:04:26.262700,10
2007-01-04 13:05:05.537700,2007-01-04 13:05:07.187700,10
2007-01-04 13:08:51.512700,2007-01-04 13:08:53.987700,10
2007-01-04 13:10:57.287700,2007-01-04 13:11:00.312700,10
2007-01-04 13:12:16.362700,2007-01-04 13:12:18.212700,10
2007-01-04 13:15:46.287700,2007-01-04 13:15:48.387700,10
2007-01-04 13:19:32.637700,2007-01-04 13:19:35.237700,10
2007-01-04 13:45:52.712700,2007-01-04 13:45:54.287700,10
2007-01-04 13:48:22.012700,2007-01-04 13:48:24.062700,10
2007-01-04 13:49:06.012700,2007-01-04 13:49:08.612700,10
2007-01-04 13:50:44.112700,2007-01-04 13:50:46.162700,10
2007-01-04 13:53:53.312700,2007-01-04 13:53:55.487700,10
2007-01-04 13:59:59.162700,2007-01-04 14:00:01.912700,10
2007-01-04 14:00:19.762700,2007-01-04 14:00:22.862700,10
2007-01-04 14:03:06.787700,2007-01-04 14:03:09.362700,10
2007-01-04 14:14:32.462700,2007-01-04 14:14:34.512700,10
2007-01-04 14:28:43.637700,2007-01-04 14:28:47.112700,10
2007-01-04 14:30:51.612700,2007-01-04 14:30:54.387700,10
2007-01-04 14:41:09.037700,2007-01-04 14:41:11.562700,10
2007-01-04 14:41:16.737700,2007-01-04 14:41:19.862700,10
2007-01-04 14:51:23.187700,2007-01-04 14:51:25.912700,10
2007-01-04 15:04:07.087700,2007-01-04 15:04:09.037700,10
2007-01-04 15:08:52.212700,2007-01-04 15:08:54.012700,10
2007-01-04 15:12:36.487700,2007-01-04 15:12:38.887700,10
2007-01-04 15:18:03.212700,2007-01-04 15:18:05.287700,10
2007-01-04 15:23:11.362700,2007-01-04 15:23:13.037700,10
2007-01-04 15:37:41.512700,2007-01-04 15:37:43.937700,10
2007-01-04 16:08:09.137700,2007-01-04 16:08:12.962700,10
2007-01-04 16:12:31.012700,2007-01-04 16:12:35.237700,10
2007-01-04 16:13:04.362700,2007-01-04 16:13:06.187700,10
2007-01-04 16:14:01.012700,2007-01-04 16:14:02.712700,10
2007-01-04 16:19:33.012700,2007-01-04 16:19:34.887700,10
2007-01-04 16:20:51.687700,2007-01-04 16:20:54.462700,10
2007-01-04 16:21:51.512700,2007-01-04 16:21:54.712700,10
2007-01-04 16:24:36.687700,2007-01-04 16:24:39.362700,10
2007-01-04 16:27:58.612700,2007-01-04 16:28:01.137700,10
2007-01-04 16:40:40.287700,2007-01-04 16:40:42.312700,10
2007-01-04 16:41:11.862700,2007-01-04 16:41:14.512700,10
2007-01-04 16:44:56.162700,2007-01-04 16:44:59.187700,10
2007-01-04 16:45:25.962700,2007-01-04 16:45:29.037700,10
2007-01-04 16:45:33.937700,2007-01-04 16:45:36.162700,10
2007-01-04 16:48:22.337700,2007-01-04 16:48:25.037700,10
2007-01-04 16:49:08.437700,2007-01-04 16:49:10.237700,10
2007-01-04 16:51:40.887700,2007-01-04 16:51:43.487700,10
2007-01-04 16:53:59.837700,2007-01-04 16:54:02.012700,10
2007-01-04 16:59:22.212700,2007-01-04 16:59:25.287700,10
2007-01-04 17:16:58.337700,2007-01-04 17:17:01.162700,10
2007-01-04 17:18:06.037700,2007-01-04 17:18:08.762700,10
2007-01-04 17:18:56.112700,2007-01-04 17:18:59.737700,10
2007-01-04 17:18:56.287700,2007-01-04 17:18:59.762700,10
2007-01-04 17:19:45.862700,2007-01-04 17:19:49.687700,10
2007-01-04 17:22:21.037700,2007-01-04 17:22:24.237700,10
2007-01-04 17:22:39.337700,2007-01-04 17:22:42.287700,10
2007-01-04 17:38:29.812700,2007-01-04 17:38:31.862700,10
2007-01-04 17:40:40.037700,2007-01-04 17:40:42.162700,10
2007-01-04 17:56:58.312700,2007-01-04 17:57:00.312700,10
2007-01-04 18:02:07.437700,2007-01-04 18:02:09.487700,10
2007-01-04 18:06:52.412700,2007-01-04 18:06:57.612700,10
2007-01-04 18:07:10.087700,2007-01-04 18:07:12.762700,10
2007-01-04 18:09:39.862700,2007-01-04 18:09:42.212700,10
2007-01-04 18:13:26.462700,2007-01-04 18:13:30.437700,10
2007-01-04 18:14:52.612700,2007-01-04 18:14:55.462700,10
2007-01-04 18:38:57.112700,2007-01-04 18:39:00.612700,10
2007-01-04 18:48:07.437700,2007-01-04 18:48:09.787700,10
2007-01-04 18:48:51.837700,2007-01-04 18:48:53.512700,10
2007-01-04 19:00:40.637700,2007-01-04 19:00:43.037700,10
2007-01-04 19:09:40.687700,2007-01-04 19:09:42.687700,10
2007-01-04 19:18:47.662700,2007-01-04 19:18:49.862700,10
2007-01-04 19:20:29.487700,2007-01-04 19:20:32.662700,10
2007-01-04 19:26:00.137700,2007-01-04 19:26:02.487700,10
2007-01-04 19:36:14.762700,2007-01-04 19:36:17.387700,10
2007-01-04 19:38:42.887700,2007-01-04 19:38:45.487700,10
2007-01-04 19:43:46.812700,2007-01-04 19:43:49.987700,10
2007-01-04 19:46:57.387700,2007-01-04 19:46:59.862700,10
2007-01-04 19:48:26.162700,2007-01-04 19:48:27.662700,10
2007-01-04 19:49:09.887700,2007-01-04 19:49:12.037700,10
2007-01-04 19:50:54.412700,2007-01-04 19:50:57.362700,10
2007-01-04 20:03:12.337700,2007-01-04 20:03:14.962700,10
2007-01-04 20:05:10.362700,2007-01-04 20:05:15.437700,10
2007-01-04 20:11:53.362700,2007-01-04 20:11:56.362700,10
2007-01-04 20:25:47.212700,2007-01-04 20:25:50.712700,10
2007-01-04 21:01:11.162700,2007-01-04 21:01:14.012700,10
2007-01-04 21:16:26.462700,2007-01-04 21:16:27.987700,10
2007-01-04 21:21:01.437700,2007-01-04 21:21:04.962700,10
2007-01-04 21:35:58.312700,2007-01-04 21:36:00.812700,10
2007-01-04 21:48:35.812700,2007-01-04 21:48:39.962700,10
2007-01-04 22:10:02.312700,2007-01-04 22:10:04.862700,10
2007-01-04 22:13:01.612700,2007-01-04 22:13:04.262700,10
2007-01-04 22:15:55.312700,2007-01-04 22:15:58.287700,10
2007-01-04 22:20:34.537700,2007-01-04 22:20:36.737700,10
2007-01-04 22:23:30.187700,2007-01-04 22:23:32.437700,10
2007-01-04 22:25:27.987700,2007-01-04 22:25:29.662700,10
2007-01-04 22:40:30.212700,2007-01-04 22:40:32.287700,10
2007-01-04 22:56:30.962700,2007-01-04 22:56:33.337700,10
2007-01-04 22:58:21.762700,2007-01-04 22:58:25.862700,10
2007-01-04 23:03:51.362700,2007-01-04 23:03:53.912700,10
2007-01-04 23:47:50.237700,2007-01-04 23:47:51.962700,10
2007-01-04 23:52:11.787700,2007-01-04 23:52:13.862700,10
2007-01-04 23:59:13.337700,2007-01-04 23:59:15.137700,10
2007-01-05 00:05:15.137700,2007-01-05 00:05:18.162700,10
2007-01-05 00:06:10.312700,2007-01-05 00:06:13.187700,10
2007-01-05 00:07:08.987700,2007-01-05 00:07:12.212700,10
2007-01-05 00:07:51.962700,2007-01-05 00:07:54.287700,10
2007-01-05 00:09:57.887700,2007-01-05 00:10:00.812700,10
2007-01-05 00:14:13.487700,2007-01-05 00:14:15.787700,10
2007-01-05 00:22:26.137700,2007-01-05 00:22:28.962700,10
2007-01-05 00:29:47.462700,2007-01-05 00:29:50.112700,10
2007-01-05 00:32:21.337700,2007-01-05 00:32:23.312700,10
2007-01-05 00:39:32.362700,2007-01-05 00:39:34.837700,10
2007-01-05 00:50:06.287700,2007-01-05 00:50:08.287700,10
2007-01-05 00:50:51.137700,2007-01-05 00:50:53.362700,10
2007-01-05 01:02:19.962700,2007-01-05 01:02:22.712700,10
2007-01-05 01:02:26.812700,2007-01-05 01:02:31.012700,10
2007-01-05 01:04:51.887700,2007-01-05 01:04:53.712700,10
2007-01-05 01:10:58.137700,2007-01-05 01:11:00.587700,10
2007-01-05 01:17:33.912700,2007-01-05 01:17:36.287700,10
2007-01-05 01:20:24.987700,2007-01-05 01:20:27.662700,10
2007-01-05 01:23:17.112700,2007-01-05 01:23:19.587700,10
2007-01-05 01:33:45.537700,2007-01-05 01:33:47.437700,10
2007-01-05 01:41:19.787700,2007-01-05 01:41:21.962700,10
2007-01-05 01:42:23.812700,2007-01-05 01:42:26.312700,10
2007-01-05 01:53:47.862700,2007-01-05 01:53:50.512700,10
2007-01-05 02:08:09.062700,2007-01-05 02:08:10.637700,10
2007-01-05 02:21:42.037700,2007-01-05 02:21:44.762700,10
2007-01-05 02:21:53.137700,2007-01-05 02:21:57.037700,10
2007-01-05 02:35:15.012700,2007-01-05 02:35:18.162700,10
2007-01-05 02:37:45.287700,2007-01-05 02:37:47.062700,10
2007-01-05 02:38:29.862700,2007-01-05 02:38:32.187700,10
2007-01-05 02:54:04.812700,2007-01-05 02:54:07.062700,10
2007-01-05 03:28:48.837700,2007-01-05 03:28:51.237700,10
2007-01-05 03:31:54.262700,2007-01-05 03:31:56.487700,10
2007-01-05 03:45:23.862700,2007-01-05 03:45:26.312700,10
2007-01-05 03:58:34.412700,2007-01-05 03:58:36.062700,10
2007-01-05 04:08:03.462700,2007-01-05 04:08:07.712700,10
2007-01-05 04:12:37.912700,2007-01-05 04:12:40.262700,10
2007-01-05 04:17:11.362700,2007-01-05 04:17:13.662700,10
2007-01-05 04:39:22.762700,2007-01-05 04:39:24.312700,10
2007-01-05 04:40:42.637700,2007-01-05 04:40:44.637700,10
2007-01-05 04:51:30.112700,2007-01-05 04:51:32.587700,10
2007-01-05 04:55:07.137700,2007-01-05 04:55:10.037700,10
2007-01-05 05:03:18.787700,2007-01-05 05:03:20.862700,10
2007-01-05 05:05:08.862700,2007-01-05 05:05:11.787700,10
2007-01-05 05:09:17.662700,2007-01-05 05:09:19.412700,10
2007-01-05 05:10:19.012700,2007-01-05 05:10:21.237700,10
2007-01-05 05:17:44.787700,2007-01-05 05:17:48.687700,10
2007-01-05 05:29:48.587700,2007-01-05 05:29:50.462700,10
2007-01-05 05:42:18.962700,2007-01-05 05:42:20.787700,10
2007-01-05 05:49:32.637700,2007-01-05 05:49:36.687700,10
2007-01-05 05:52:28.612700,2007-01-05 05:52:31.362700,10
2007-01-05 05:54:17.587700,2007-01-05 05:54:19.987700,10
2007-01-05 06:05:23.912700,2007-01-05 06:05:26.112700,10
2007-01-05 06:16:47.412700,2007-01-05 06:16:49.362700,10
2007-01-05 06:28:49.087700,2007-01-05 06:28:51.812700,10
2007-01-05 06:45:06.187700,2007-01-05 06:45:07.762700,10
2007-01-05 06:46:39.887700,2007-01-05 06:46:42.112700,10
2007-01-05 06:48:01.337700,2007-01-05 06:48:03.262700,10
2007-01-05 06:52:38.812700,2007-01-05 06:52:41.312700,10
2007-01-05 06:56:24.212700,2007-01-05 06:56:27.537700,10
2007-01-05 07:01:28.037700,2007-01-05 07:01:30.712700,10
2007-01-05 07:04:18.637700,2007-01-05 07:04:20.912700,10
2007-01-05 07:06:19.887700,2007-01-05 07:06:22.787700,10
2007-01-05 07:12:00.162700,2007-01-05 07:12:02.437700,10
2007-01-05 07:30:11.362700,2007-01-05 07:30:13.737700,10
2007-01-05 07:40:00.337700,2007-01-05 07:40:02.362700,10
2007-01-05 07:40:09.637700,2007-01-05 07:40:11.962700,10
2007-01-05 08:04:28.412700,2007-01-05 08:04:31.337700,10
2007-01-05 08:06:15.687700,2007-01-05 08:06:17.337700,10
2007-01-05 08:10:28.187700,2007-01-05 08:10:31.012700,10
2007-01-05 08:11:18.937700,2007-01-05 08:11:21.537700,10
2007-01-05 08:14:37.662700,2007-01-05 08:14:39.837700,10
2007-01-05 08:18:34.712700,2007-01-05 08:18:37.637700,10
